,product_name,product_desc,product_type,product_rating,num_reviews,customizations,metadata
https://www.saatva.com/mattresses/solaire,Solaire Adjustable Firmness Mattress,Our luxurious customizable mattress with 50 precise firmness options,mattresses,4.7,129,"{'king_plush+soft': 3995, 'king_medium+firm': 3995, 'king_firm': 3995, 'queen_plush+soft': 3345, 'queen_medium+firm': 3345, 'queen_firm': 3345, 'full_plush+soft': 3045, 'full_medium+firm': 3045, 'full_firm': 3045, 'split+king_plush+soft': 4690, 'split+king_medium+firm': 4690, 'split+king_firm': 4690, 'cal+king_plush+soft': 3995, 'cal+king_medium+firm': 3995, 'cal+king_firm': 3995, 'split+cal+king_plush+soft': 4690, 'split+cal+king_medium+firm': 4690, 'split+cal+king_firm': 4690, 'twin+xl_plush+soft': 2245, 'twin+xl_medium+firm': 2245, 'twin+xl_firm': 2245}","{'product_info': 'Tap to zoom\nSolaire Adjustable Firmness Mattress\nOur luxurious customizable mattress with 50 precise firmness options\n4.7 star rating\n129 Reviews\n$3,745\n$3,345\nSAVE $400\nSELECT SIZE\nSpecs\nTwin XL\nFull\nQueen\nKing\nSplit King\nCal King\nSplit Cal King\nQueen Upper-Flex\nKing Upper-Flex\nLearn more\nAdd Foundation or Adjustable Base Save up to $100\n\n\nOrganic Mattress Pad Queen +$265\nOur luxurious diamond-patterned mattress pad in 100% organic cotton is the ultimate in breathable protection and comfort.\nSAVE $40\nAdd 2 High Loft Saatva Latex Pillows\nQueen (Pair) +\nCurrent price:\n$290\nOriginal Price:\n$330\nWith a loft height of 6-7"", this pillow is specially suited for side and combination sleepers\nSubtotal\n$3,745$3,345\nAs low as $140/month at 0% APR with Affirm Learn More\nAdd 1 Item to Cart\nClose Modal\n\nBed Bonanza\nBIG Bedroom Bonanza Sale! 3 DAYS ONLY | Save up to $600 | Ends 8/3 | Learn More\n365-night home trial\nLearn More\nFree in-room delivery & setup\nLearn More\nLifetime warranty\nLearn More\nFree mattress & foundation removal available\nLearn More', 'product_value': 'Personalized comfort\n50 firmness settings for your perfect comfort level in every sleep position\nAdd the Saatva adjustable base plus for even more comfort options at your fingertips\nGreat for couples\nNever compromise on comfort again with adjustable firmness on both sides (queen size and larger)\nDual air chambers virtually eliminates motion transfer\nLuxurious\nPressure-relieving comfort layers cradle your body in perfect alignment\nWake up feeling restored with less aches and pains\nBreathable\nNaturally breathable organic cotton and hypoallergenic latex\nHeat-dispersing gel-infused memory foam helps you sleep cooler', 'product_overview': 'Features & Benefits\n50 precise firmness settings on both sides (in Queen or larger)\nLuxurious comfort + pressure-relieving support\nBreathable & cooling for those who sleep hot\nVirtually no motion transfer (great for couples)\nQuiet, streamlined components\nTreated with our exclusive Guardin™ botanical antimicrobial treatment to inhibit the growth of bacteria, mold, and mildew\nBase Compatibility\nOur Service Standard'}"
https://www.saatva.com/furniture/arno-cushioned-bench,Arno Cushioned Bench,"A sleek bedroom bench with modern, elevated lines",furniture,,0,"{'benches+ottomans_None_linen': 895, 'benches+ottomans_None_velvet': 895, 'bedroom+rugs_None_None': 895}","{'product_info': 'Arno Cushioned Bench\nA sleek bedroom bench with modern, elevated lines\nWe’re the best reviewed sleep brand since 2010\n$895\nSELECT FABRIC\nTaupe Vintage Velvet\nThe sleek Arno Bench exudes modern style with plenty of comfort. It’s designed to pair seamlessly with our low-profile platform bed frames.\n\nPlace it at the foot of the bed to complement your bed frame or anywhere in your bedroom for added seating.\nSubtotal\n$895\nAs low as $50/month at 0% APR with Affirm Learn More\nAdd 1 Item to Cart\nClose Modal\n\nBed Bonanza\nBIG Bedroom Bonanza Sale! 3 DAYS ONLY | Save up to $600 | Ends 8/3 | Learn More\n365-night home trial\nLearn More\nFree in-room delivery\nLearn More\nFree assembly\nLearn More\nLifetime warranty\nLearn More', 'furniture_overview': 'Features & Benefits\nDesigned to fit at the foot of both queen & king-size beds\nUpholstered in high-quality fabrics with no chemical additives\nMade with sustainably sourced hardwood\nKiln-dried hardwood for extra durability\nPolyfill seat cushion\nAdheres to the Toxic Substances Control Act (TSCA), contains no VOCs or other harmful substances\nDimensions\nFabric & Finish Details'}"
https://www.saatva.com/furniture/adjustable-base-plus,Saatva Adjustable Base Plus,Our deluxe adjustable base with even more customized comfort options,furniture,,0,"{'adjustable+bases_king_None': 1795, 'adjustable+bases_queen_None': 1299, 'adjustable+bases_full_None': 1199, 'adjustable+bases_twin_None': 1049, 'adjustable+bases_split+king_None': 2248, 'adjustable+bases_cal+king_None': 2248, 'adjustable+bases_split+cal+king_None': 2248, 'adjustable+bases_twin+xl_None': 1099}","{'product_info': 'Saatva Adjustable Base Plus\nOur deluxe adjustable base with even more customized comfort options\n4.8 star rating\n51 Reviews\n$1,599\n$1,299\nSAVE $300\nSELECT SIZE\nSpecs\nSelect Size\n[object Object]\n[object Object]\n[object Object]\n[object Object]\n[object Object]\n[object Object]\n[object Object]\n[object Object]\n[object Object]\n[object Object]\nQueen\n$1,599\nQueen Upper-Flex\n$2,498\nKing Upper-Flex\n$2,598\nSelect Quantity\n1\n2\n3\n4\n5\n1\n4\n5\nThis deluxe version of our adjustable base not only gets you in the perfect position for weightless sleep, it has added features like full-body massage to elevate your comfort to the next level. Also perfect for reading, working, or just relaxing in bed.\nSubtotal\n$1,599$1,299\nAs low as $73/month at 0% APR with Affirm Learn More\nAdd 1 Item to Cart\nClose Modal\nPair with a mattress and get an extra $100 off\nFree in-room delivery & setup\nLearn More\n24/7 customer service\n25-year warranty\nLearn More', 'furniture_overview': 'Features & Benefits\nElevates head and feet for customized comfort\nEasy-to-use wireless remote control\nQuiet and discreet motor is housed away from sight to keep you peaceful and clutter free\nZero-gravity preset instantly adjusts for perfectly balanced, weightless support at the touch of a button\nAnti-snore preset elevates the head 7° to open up airways and reduce snoring\nFull-body wave, head & leg massage with three speed options\nUnder-bed lighting plus a built-in remote flashlight lights your path at night\nZero-clearance design allows the base to be used without legs on platform bases\n* Adjustable bases are lifestyle products and are NOT eligible for returns or exchanges.\nDimensions\nCompatibility'}"
https://www.saatva.com/furniture/marseille,Marseille,An elegant bed frame with a fine attention to detail,furniture,,0,"{'standard+bed+frames_king_linen': 1895, 'standard+bed+frames_king_velvet': 1895, 'standard+bed+frames_queen_linen': 1695, 'standard+bed+frames_queen_velvet': 1695, 'standard+bed+frames_cal+king_linen': 1895, 'standard+bed+frames_cal+king_velvet': 1895, 'bedroom+rugs_None_None': 1895}","{'product_info': 'Marseille\nAn elegant bed frame with a fine attention to detail\nWe’re the best reviewed sleep brand since 2010\n$1,995\n$1,695\nSAVE $300\nSELECT SIZE\nSelect Mattress Size\n[object Object]\n[object Object]\n[object Object]\nQueen\n$1,995\nKing\nCal King\n$2,195\nSELECT FABRIC\nGraphite Vintage Velvet\nView in Your Space\nAdd Foundation or Adjustable Base\nBustling Marseille can trace its pedigree back to ancient Greece, a history echoed in the classic profile of the Marseille bed. With its clean lines, squared-off edges, and crisp details, Marseille lends any bedroom an elegant touch.\nFoundation or box spring required.\nSubtotal\n$1,995$1,695\nAs low as $95/month at 0% APR with Affirm Learn More\nAdd 1 Item to Cart\nClose Modal\nPair with a mattress and get an extra $100 off\n365-night home trial\nLearn More\nFree in-room delivery\nLearn More\nFree assembly\nLearn More\nLifetime warranty\nLearn More', 'furniture_overview': 'Features & Benefits\nFrame made with sustainably sourced hardwood\nKiln-dried hardwood for extra durability, never twists or warps\nPremium plywood slats with multiple support feet & vertical center support for added stability\nFortified bolts and brackets to keep attachment points stable and durable\nFully upholstered back allows the option of a freestanding bed\nDimensions\nFrame Compatibility'}"
https://www.saatva.com/furniture/minori,Minori,A classic designer bed frame with subtle refinement,furniture,,0,"{'standard+bed+frames_king_linen': 1695, 'standard+bed+frames_king_velvet': 1695, 'standard+bed+frames_queen_linen': 1495, 'standard+bed+frames_queen_velvet': 1495, 'standard+bed+frames_cal+king_linen': 1695, 'standard+bed+frames_cal+king_velvet': 1695, 'bedroom+rugs_None_None': 1695}","{'product_info': 'Minori\nA classic designer bed frame with subtle refinement\nWe’re the best reviewed sleep brand since 2010\n$1,795\n$1,495\nSAVE $300\nSELECT SIZE\nSelect Mattress Size\n[object Object]\n[object Object]\n[object Object]\nQueen\n$1,795\nKing\nCal King\n$1,995\nSELECT FABRIC\nTaupe Vintage Velvet\nView in Your Space\nAdd Foundation or Adjustable Base\nLess well-known than Amalfi, its coastal cousin, Minori has a more restrained vibe. Fittingly, the Minori bed has a subtler profile too, with a curved padded headboard and gently tapered wings.\nFoundation or box spring required.\nSubtotal\n$1,795$1,495\nAs low as $84/month at 0% APR with Affirm Learn More\nAdd 1 Item to Cart\nClose Modal\nPair with a mattress and get an extra $100 off\n365-night home trial\nLearn More\nFree in-room delivery\nLearn More\nFree assembly\nLearn More\nLifetime warranty\nLearn More', 'furniture_overview': 'Features & Benefits\nFrame made with sustainably sourced hardwood\nKiln-dried hardwood for extra durability, never twists or warps\nPremium plywood slats with multiple support feet & vertical center support for added stability\nFortified bolts and brackets to keep attachment points stable and durable\nFully upholstered back allows the option of a freestanding bed\nDimensions\nFrame Compatibility'}"
https://www.saatva.com/furniture/sydney,Sydney,A low-profile solid platform bed frame with modern elegance,furniture,,0,"{'platform+bed+frames_king_linen': 1595, 'platform+bed+frames_king_velvet': 1595, 'platform+bed+frames_queen_linen': 1395, 'platform+bed+frames_queen_velvet': 1395, 'platform+bed+frames_cal+king_linen': 1595, 'platform+bed+frames_cal+king_velvet': 1595, 'bedroom+rugs_None_None': 1595}","{'product_info': 'Sydney\nA low-profile solid platform bed frame with modern elegance\nWe’re the best reviewed sleep brand since 2010\n$1,695\n$1,395\nSAVE $300\nSELECT SIZE\nSelect Mattress Size\n[object Object]\n[object Object]\n[object Object]\nQueen\n$1,695\nKing\nCal King\n$1,895\nSELECT FABRIC\nNatural Linen\nView in Your Space\nAs stunning as the famous harbour city it’s named after, the Sydney platform bed exudes simple, modern elegance at its best. Its solid platform base is as supportive as it gets and its recessed legs make the bed appear as if it’s floating off the ground.\nNo foundation or box spring required\nSubtotal\n$1,695$1,395\nAs low as $78/month at 0% APR with Affirm Learn More\nAdd 1 Item to Cart\nClose Modal\nPair with a mattress and get an extra $100 off\n365-night home trial\nLearn More\nFree in-room delivery\nLearn More\nFree assembly\nLearn More\nLifetime warranty\nLearn More', 'furniture_overview': 'Features & Benefits\nFrame made with sustainably sourced hardwood\nKiln-dried hardwood for extra durability, never twists or warps\nFortified bolts and brackets to keep attachment points stable and durable\nFully upholstered back allows the option of a freestanding bed\nDimensions\nFrame Compatibility'}"
https://www.saatva.com/furniture/constance-tufted-ottoman,Constance Tufted Ottoman,An elegant ottoman with a decadent plushness,furniture,,0,"{'benches+ottomans_None_linen': 995, 'benches+ottomans_None_velvet': 995, 'bedroom+rugs_None_None': 995}","{'product_info': 'Constance Tufted Ottoman\nAn elegant ottoman with a decadent plushness\nWe’re the best reviewed sleep brand since 2010\n$1,195\n$995\nSAVE $200\nSELECT FABRIC\nTaupe Vintage Velvet\nAdd a stately accent to your bedroom with the plush Constance Ottoman. Designed to pair beautifully with our designer bed frames.\n\nPlace it at the foot of the bed to complement your bed frame or anywhere in your room for added seating.\nSubtotal\n$1,195$995\nAs low as $56/month at 0% APR with Affirm Learn More\nAdd 1 Item to Cart\nClose Modal\n\nBed Bonanza\nBIG Bedroom Bonanza Sale! 3 DAYS ONLY | Save up to $600 | Ends 8/3 | Learn More\n365-night home trial\nLearn More\nFree in-room delivery\nLearn More\nFree assembly\nLearn More\nLifetime warranty\nLearn More', 'furniture_overview': 'Features & Benefits\nDesigned to fit at the foot of both queen & king-size beds\nUpholstered in high-quality fabrics with no chemical additives\nMade with sustainably sourced hardwood\nKiln-dried hardwood for extra durability\nDeep button tufting on every side\nPolyfill padding throughout\nAdheres to the Toxic Substances Control Act (TSCA), contains no VOCs or other harmful substances\nDimensions\nFabric & Finish Details'}"
https://www.saatva.com/furniture/anais-chair,Anais Chair,A modern rendition of the classic slipper chair,furniture,,0,"{'chairs_None_linen': 995, 'chairs_None_velvet': 995, 'bedroom+rugs_None_None': 995}","{'product_info': 'Anais Chair\nA modern rendition of the classic slipper chair\nWe’re the best reviewed sleep brand since 2010\n$1,195\n$995\nSAVE $200\nSELECT FABRIC\nTaupe Vintage Velvet\nSELECT CHAIR OPTION\nSwivel\nNon-Swivel\nThe timelessly elegant silhouette of the Anais Chair makes it a sleek seating option that adds refinement to any space.\nAvailable in a swivel chair or non-swivel option.\nSubtotal\n$1,195$995\nAs low as $56/month at 0% APR with Affirm Learn More\nAdd 1 Item to Cart\nClose Modal\n\nBed Bonanza\nBIG Bedroom Bonanza Sale! 3 DAYS ONLY | Save up to $600 | Ends 8/3 | Learn More\n365-night home trial\nLearn More\nFree in-room delivery\nLearn More\nFree assembly\nLearn More\nLifetime warranty\nLearn More', 'furniture_overview': 'Features & Benefits\nDesigned to pair with Saatva bed frames & bed benches\nExtra-wide, deep sink-in seat for plush comfort\nUpholstered in high-quality fabrics with no chemical additives\nEco-friendly foams that meet the CertiPUR-US® standards for health and environmental safety\nMade with sustainably sourced hardwood\nKiln-dried hardwood for extra durability\nIndividually handcrafted and upholstered by a skilled craftsperson\nAdheres to the Toxic Substances Control Act (TSCA), contains no VOCs or other harmful substances\nDimensions\nFabric & Finish Details'}"
https://www.saatva.com/furniture/logan-chair,Logan Chair,A mid-century style chair that exudes modern elegance,furniture,,0,"{'chairs_None_linen': 995, 'chairs_None_velvet': 995, 'bedroom+rugs_None_None': 995}","{'product_info': 'Logan Chair\nA mid-century style chair that exudes modern elegance\nWe’re the best reviewed sleep brand since 2010\n$995\nSELECT FABRIC\nTaupe Vintage Velvet\nPerfect as a reading chair on an accent chair, the Logan exemplifies design and craftsmanship that stands the test of time.\nSubtotal\n$995\nAs low as $56/month at 0% APR with Affirm Learn More\nAdd 1 Item to Cart\nClose Modal\n\nBed Bonanza\nBIG Bedroom Bonanza Sale! 3 DAYS ONLY | Save up to $600 | Ends 8/3 | Learn More\n365-night home trial\nLearn More\nFree in-room delivery\nLearn More\nFree assembly\nLearn More\nLifetime warranty\nLearn More', 'furniture_overview': 'Features & Benefits\nDesigned to pair with Saatva bed frames & bed benches\nExtra-wide, firm seating gradually breaks in over time\nUpholstered in high-quality fabrics with no chemical additives\nEco-friendly foams that meet the CertiPUR-US® standards for health and environmental safety\nMade with sustainably sourced hardwood\nKiln-dried hardwood for extra durability\nIndividually handcrafted and upholstered by a skilled craftsperson\nAdheres to the Toxic Substances Control Act (TSCA), contains no VOCs or other harmful substances\nDimensions\nFabric & Finish Details'}"
https://www.saatva.com/furniture/santorini,Santorini,"A sleek, sophisticated platform bed frame",furniture,,0,"{'platform+bed+frames_king_linen': 1395, 'platform+bed+frames_king_velvet': 1395, 'platform+bed+frames_queen_linen': 1295, 'platform+bed+frames_queen_velvet': 1295, 'platform+bed+frames_cal+king_linen': 1395, 'platform+bed+frames_cal+king_velvet': 1395, 'bedroom+rugs_None_None': 1395}","{'product_info': 'Santorini\nA sleek, sophisticated platform bed frame\nWe’re the best reviewed sleep brand since 2010\n$1,495\n$1,295\nSAVE $200\nSELECT SIZE\nSelect Mattress Size\n[object Object]\n[object Object]\n[object Object]\nQueen\n$1,495\nKing\nCal King\n$1,695\nSELECT FABRIC\nNatural Linen\nView in Your Space\nAdd Adjustable Base Plus\nNamed for the sleek supermodel of the Greek islands, the Santorini has nothing to distract from its sophisticated lines. A platform bed, Santorini has a smooth headboard, a lower profile, and graceful legs that seem to float above the floor.\nNo foundation or box spring required\nSubtotal\n$1,495$1,295\nAs low as $72/month at 0% APR with Affirm Learn More\nAdd 1 Item to Cart\nClose Modal\nPair with a mattress and get an extra $100 off\n365-night home trial\nLearn More\nFree in-room delivery\nLearn More\nFree assembly\nLearn More\nLifetime warranty\nLearn More', 'furniture_overview': 'Features & Benefits\nFrame made with sustainably sourced hardwood\nKiln-dried hardwood for extra durability, never twists or warps\nPremium plywood slats with multiple support feet & vertical center support for added stability\nFortified bolts and brackets to keep attachment points stable and durable\nFully upholstered back allows the option of a freestanding bed\nDimensions\nFrame Compatibility'}"
https://www.saatva.com/furniture/copenhagen,Copenhagen,A striking Scandinavian-inspired platform bed frame,furniture,,0,"{'platform+bed+frames_king_linen': 1395, 'platform+bed+frames_king_velvet': 1395, 'platform+bed+frames_queen_linen': 1295, 'platform+bed+frames_queen_velvet': 1295, 'platform+bed+frames_cal+king_linen': 1395, 'platform+bed+frames_cal+king_velvet': 1395, 'bedroom+rugs_None_None': 1395}","{'product_info': 'Copenhagen\nA striking Scandinavian-inspired platform bed frame\nWe’re the best reviewed sleep brand since 2010\n$1,495\n$1,295\nSAVE $200\nSELECT SIZE\nSelect Mattress Size\n[object Object]\n[object Object]\n[object Object]\nQueen\n$1,495\nKing\nCal King\n$1,695\nSELECT FABRIC\nGraphite Vintage Velvet\nView in Your Space\nAdd Adjustable Base Plus\nInspired by the sleek sophistication of Scandinavian design, the Copenhagen is a platform bed that’s brimming with functional simplicity. From its gently sloped headboard to its strikingly modern legs, it adds a dose of confidence to any bedroom look.\nNo foundation or box spring required.\nSubtotal\n$1,495$1,295\nAs low as $72/month at 0% APR with Affirm Learn More\nAdd 1 Item to Cart\nClose Modal\nPair with a mattress and get an extra $100 off\n365-night home trial\nLearn More\nFree in-room delivery\nLearn More\nFree assembly\nLearn More\nLifetime warranty\nLearn More', 'furniture_overview': 'Features & Benefits\nFrame made with sustainably sourced hardwood\nKiln-dried hardwood for extra durability, never twists or warps\nPremium plywood slats with multiple support feet & vertical center support for added stability\nFortified bolts and brackets to keep attachment points stable and durable\nFully upholstered back allows the option of a freestanding bed\nDimensions\nFrame Compatibility'}"
https://www.saatva.com/furniture/porto,Porto,A platform bed frame with an updated mid-century vibe,furniture,,0,"{'platform+bed+frames_king_linen': 1595, 'platform+bed+frames_king_velvet': 1595, 'platform+bed+frames_queen_linen': 1395, 'platform+bed+frames_queen_velvet': 1395, 'platform+bed+frames_cal+king_linen': 1595, 'platform+bed+frames_cal+king_velvet': 1595, 'bedroom+rugs_None_None': 1595}","{'product_info': 'Porto\nA platform bed frame with an updated mid-century vibe\n4.6 star rating\n8 Reviews\n$1,695\n$1,395\nSAVE $300\nSELECT SIZE\nSelect Mattress Size\n[object Object]\n[object Object]\n[object Object]\nQueen\n$1,695\nKing\nCal King\n$1,895\nSELECT FABRIC\nTaupe Vintage Velvet\nView in Your Space\nAdd Adjustable Base Plus\nLike the charming coastal city for which it’s named, the Porto is a refined balance of low profile and allure. This modern update to a classic mid-century silhouette is elegantly finished with a curved detail and tailored piping on the foot rail to balance its minimalist headboard.\nNo foundation or box spring required.\nSubtotal\n$1,695$1,395\nAs low as $78/month at 0% APR with Affirm Learn More\nAdd 1 Item to Cart\nClose Modal\nPair with a mattress and get an extra $100 off\n365-night home trial\nLearn More\nFree in-room delivery\nLearn More\nFree assembly\nLearn More\nLifetime warranty\nLearn More', 'furniture_overview': 'Features & Benefits\nFrame made with sustainably sourced hardwood\nKiln-dried hardwood for extra durability, never twists or warps\nPremium plywood slats with multiple support feet & vertical center support for added stability\nFortified bolts and brackets to keep attachment points stable and durable\nFully upholstered back allows the option of a freestanding bed\nDimensions\nFrame Compatibility'}"
https://www.saatva.com/furniture/como-swivel-chair,Como Swivel Chair,A modern & eye-catching bedroom chair with clean lines,furniture,5.0,1,"{'chairs_None_linen': 1095, 'chairs_None_velvet': 1095, 'bedroom+rugs_None_None': 1095}","{'product_info': 'Como Swivel Chair\nA modern & eye-catching bedroom chair with clean lines\nWe’re the best reviewed sleep brand since 2010\n$1,295\n$1,095\nSAVE $200\nSELECT FABRIC\nTaupe Vintage Velvet\nWith its geometric silhouette and abundantly plush seat, the Como makes the perfect reading chair to transform your bedroom.\nSubtotal\n$1,295$1,095\nAs low as $61/month at 0% APR with Affirm Learn More\nAdd 1 Item to Cart\nClose Modal\n\nBed Bonanza\nBIG Bedroom Bonanza Sale! 3 DAYS ONLY | Save up to $600 | Ends 8/3 | Learn More\n365-night home trial\nLearn More\nFree in-room delivery\nLearn More\nFree assembly\nLearn More\nLifetime warranty\nLearn More', 'furniture_overview': 'Features & Benefits\nDesigned to pair with Saatva bed frames & bed benches\nExtra-wide, deep sink-in seat for plush comfort\nUpholstered in high-quality fabrics with no chemical additives\nEco-friendly foams that meet the CertiPUR-US® standards for health and environmental safety\nMade with sustainable sourced hardwood\nKiln-dried hardwood for extra durability\nIndividually handcrafted and upholstered by a skilled craftsperson\nAdheres to the Toxic Substances Control Act (TSCA), contains no VOCs or other harmful substances\nDimensions\nFabric & Finish Details'}"
https://www.saatva.com/furniture/santorini-platform-bed,Santorini Platform,"A sleek, sophisticated platform bed frame (no headboard)",furniture,,0,"{'platform+bed+frames_king_linen': 995, 'platform+bed+frames_king_velvet': 995, 'platform+bed+frames_queen_linen': 895, 'platform+bed+frames_queen_velvet': 895, 'platform+bed+frames_cal+king_linen': 995, 'platform+bed+frames_cal+king_velvet': 995, 'bedroom+rugs_None_None': 995}","{'product_info': 'Santorini Platform\nA sleek, sophisticated platform bed frame (no headboard)\nWe’re the best reviewed sleep brand since 2010\n$895\nSELECT SIZE\nSelect Mattress Size\n[object Object]\n[object Object]\n[object Object]\nQueen\n$895\nKing\nCal King\n$995\nSELECT FABRIC\nTaupe Vintage Velvet\nView in Your Space\nAdd Adjustable Base Plus\nNamed for the sleek supermodel of the Greek islands, the Santorini platform bed has nothing to distract from its sophisticated low profile. Its graceful legs seem to float off above the floor, giving it a minimalist feel.\nNo foundation or box spring required.\nSubtotal\n$895\nAs low as $50/month at 0% APR with Affirm Learn More\nAdd 1 Item to Cart\nClose Modal\nPair with a mattress and get an extra $100 off\n365-night home trial\nLearn More\nFree in-room delivery\nLearn More\nFree assembly\nLearn More\nLifetime warranty\nLearn More', 'furniture_overview': 'Features & Benefits\nFrame made with sustainably sourced hardwood\nKiln-dried hardwood for extra durability, never twists or warps\nPremium plywood slats with multiple support feet & vertical center support for added stability\nFortified bolts and brackets to keep attachment points stable and durable\nDimensions\nFrame Compatibility'}"
https://www.saatva.com/furniture/foundation,Mattress Foundation,"Better than a box spring, our foundation adds optimal support & durability",furniture,4.8,115,"{'mattress+foundation_king_None': 430, 'mattress+foundation_queen_None': 345, 'mattress+foundation_full_None': 295, 'mattress+foundation_twin_None': 215, 'mattress+foundation_split+king_None': 430, 'mattress+foundation_cal+king_None': 430, 'mattress+foundation_split+cal+king_None': 430, 'mattress+foundation_twin+xl_None': 215, 'bedroom+rugs_None_None': 430}","{'product_info': 'Mattress Foundation\nBetter than a box spring, our foundation adds optimal support & durability\n4.8 star rating\n115 Reviews\n$345\nSELECT SIZE:\nSelect Size\n[object Object]\n[object Object]\n[object Object]\n[object Object]\n[object Object]\n[object Object]\n[object Object]\nQueen\n$345\nKing/Split King\n$430\nCal King/Split Cal King\n$430\nSELECT HEIGHT\nLearn More\n4.75""\n8.75""\nAdd Metal Frame,\n$129\nComplete your ultimate sleep upgrade by pairing your Saatva mattress with our high-quality bed foundation.\nOur steel metal frame (sold separately) supports your bed foundation and mattress, lifting your bed setup 7.5"" off the ground. Mattress cannot sit directly on the metal frame.\nMore durable than a traditional box spring\nHandcrafted from North American spruce\nMade with CertiPUR-US® foams & an organic cotton cover\nCreates a seamless look with your Saatva mattress\nKing and Cal King foundations come as a split design for ease of delivery and setup. This does not affect the feel or performance of the foundation under your mattress\nSubtotal\n$345\nAs low as $20/month at 0% APR with Affirm Learn More\nAdd 1 Item to Cart\nClose Modal\nPair with a mattress and get an extra $30 off\n365-night home trial\nLearn More\nFree in-room delivery & setup\nLearn More\nLifetime warranty\nLearn More\nFree mattress & foundation removal available\nLearn More', 'product_value': 'Upgrade your sleep experience from the ground up with a better bed foundation\nDesigned to be stronger, quieter, and just plain better than the traditional box spring, our high-quality mattress foundation pairs seamlessly with any Saatva mattress.\nOptimal support\nDurable construction protects your mattress investment by creating a more stable, comfortable sleep surface.\nBetter for you & the planet\nOrganic cotton cover and CertiPUR-US® foams ensure that your sleep setup is free of potentially harmful chemicals.\nHandcrafted in the U.S.A.\nPremium North American spruce creates a durable foundation that’s made to last.'}"
https://www.saatva.com/furniture/siena-leather,Siena,A timeless platform bed frame crafted with fine leather,furniture,,0,"{'platform+bed+frames_king_leather': 2745, 'platform+bed+frames_queen_leather': 2445, 'platform+bed+frames_cal+king_leather': 2745, 'bedroom+rugs_None_None': 2745}","{'product_info': 'Siena\nA timeless platform bed frame crafted with fine leather\nWe’re the best reviewed sleep brand since 2010\n$2,795\n$2,445\nSAVE $350\nSELECT SIZE\nSelect Mattress Size\n[object Object]\n[object Object]\n[object Object]\nQueen\n$2,795\nKing\nCal King\n$3,095\nSELECT LEATHER\nEspresso Antica Leather\nView in Your Space\nAdd Adjustable Base Plus\nLike the historic Tuscan city that it’s named for, the Siena is a leather platform bed frame that exudes a dignified, timeless presence.\n\nIts refined headboard and luxurious double French seams prove that elegance is all in the simple details.\nNo foundation or box spring required.\nThis item is currently out of stock.\nSign up to be notified by email once it comes back\nin stock or call us at 1-877-672-2882\nEmail me when in stock\n\nBed Bonanza\nBIG Bedroom Bonanza Sale! 3 DAYS ONLY | Save up to $600 | Ends 8/3 | Learn More\n365-night home trial\nLearn More\nFree in-room delivery\nLearn More\nFree assembly\nLearn More\nLifetime warranty\nLearn More', 'furniture_overview': 'Features & Benefits\nFrame made with sustainably sourced hardwood\nKiln-dried hardwood for extra durability, never twists or warps\nSustainably sourced premium leathers that only get better with age\nPremium stained wood slats with multiple support feet & vertical center support for added stability\nFortified bolts and brackets to keep attachment points stable and durable\nFully upholstered back allows the option of a freestanding bed\nDimensions\nFrame Compatibility'}"
https://www.saatva.com/furniture/kanan-bedroom-rug,Kanan Handcrafted Bedroom Rug,A modern rug with a grounding texture and an understated vibe,furniture,,0,{'bedroom+rugs_None_None': 1995},"{'product_info': ""NEW\nKanan Handcrafted Bedroom Rug\nA modern rug with a grounding texture and an understated vibe\nWe’re the best reviewed sleep brand since 2010\n$1,295\n$1,095\nSAVE $200\nSELECT SIZE\nSize guide\n8' x 10'\n9' x 12'\n10' x 14'\nSELECT COLOR\nIvory\nRecommended\nNatural Open-Weave Rug Pad\n8' x 10' +$145\nMade with natural rubber-coated polyester. Eliminates slipping, bunching and prevents damage to floor & rug.\nAdd richness and dimension to any room with the handwoven Kanan rug. It features a beautiful ridge weave texture that complements a variety of decor styles.\nSubtotal\n$1,295$1,095\nAs low as $61/month at 0% APR with Affirm Learn More\nAdd 1 Item to Cart\nClose Modal\n\nBed Bonanza\nBIG Bedroom Bonanza Sale! 3 DAYS ONLY | Save up to $600 | Ends 8/3 | Learn More\n45-day free returns\nLearn More\nFree in-room delivery\nLearn More\n1-year limited warranty\nLearn More"", 'product_overview': 'Features\nSustainably & ethically crafted\nCare instructions'}"
